"","muni_id","year","forest_loss_all_gross","forest","forest_change","gdp_pc","population","pop_dens","pa_tot_ha","n_fined","brl_fined","spei_dry","gdp_pc_change","population_change","pop_dens_change","pa_tot_ha_change","n_fined_change","brl_fined_change","GoldPrice","shift_1","shift_2","shift_3","shift_4","garimpo_ha","garimpo_ha_change"
"14910",5106232,2022,804.648874755859,23509.7811318971,-1248.3452336976,17064.74843533,16352,0.123200624441521,0,0,0,1,404.624717876715,-4468,-0.0336631843202493,0,0,0,1800.602,0.973000000000184,30.3480000000002,408.104,531.375,0,0
"14911",5106240,2002,36121.8511505968,776563.801349376,-33971.2451996417,34511.9028153691,6250,0.00501575508862398,133165.745078326,4,788013.412570736,0,NA,274,0.000219890703085275,0,-18,518848.933408232,309.972,38.983,30.94,31.204,15.811,0,0
"14912",5106240,2003,62731.1342794178,715255.557814695,-61308.243534681,39316.3098884513,6527,0.00523805335415179,133165.745078326,13,5343381.0692102,0,4804.40707308218,277,0.000222298265527815,0,9,4555367.65663947,363.509,53.537,92.52,84.477,84.741,0,0
"14913",5106240,2004,41794.3125809509,676752.711342193,-38502.8464725014,63385.9219394908,7108,0.00570431794719028,133165.745078326,8,547053.338670967,0,24069.6120510396,581,0.000466264593038485,0,-5,-4796327.73053923,409.212,45.703,99.24,138.223,130.18,0,0
"14914",5106240,2005,28152.1319836747,659075.447795839,-17677.2635463544,40217.5060441027,7430,0.00596272964935619,133165.745078326,22,34862412.4683207,0,-23168.4158953881,322,0.000258411702165907,0,14,34315359.1296498,444.843,35.631,81.334,134.871,173.854,0,0
"14915",5106240,2006,14603.0208019774,651628.018833339,-7447.42896250007,22860.9982722928,7749,0.00621873378907955,133165.745078326,6,10085485.6547655,0,-17356.5077718099,319,0.000256004139723368,0,-16,-24776926.8135552,604.336,159.493,195.124,240.827,294.364,0,0
"14916",5106240,2007,10166.3928118531,643375.573792979,-8252.44504035939,34038.879628668,7782,0.00624521697594749,133165.745078326,12,73917492.6167901,0,11177.8813563752,33,2.64831868679342e-05,0,6,63832006.9620245,696.72,92.384,251.877,287.508,333.211,0,0
"14917",5106240,2008,19302.0481263978,626812.086587715,-16563.4872052647,52100.693300208,8125,0.00652048161521117,133165.745078326,38,7838784.24554864,0,18061.81367154,343,0.000275264639263684,0,26,-66078708.3712414,871.707,174.987,267.371,426.864,462.495,0,0
"14918",5106240,2009,6540.02738555296,623533.159422385,-3278.92716532969,49256.5599713457,8372,0.00671870425631359,133165.745078326,11,7781125.34572416,0,-2844.13332886228,247,0.000198222641102419,0,-27,-57658.899824474,972.966,101.259,276.246,368.63,528.123,0,0
"14919",5106240,2010,7618.41518049929,622849.147337393,-684.012084992253,28686.23,9218,0.00739763686510973,133165.745078326,24,37583246.3,1,-20570.3299713457,846,0.000678932608796142,0,13,29802120.9542758,1224.664,251.698,352.957,527.944,620.328,0,0
"14920",5106240,2011,13625.8281453615,613186.591400394,-9662.55593699857,48075.7632953728,9492,0.00761752756819501,133165.745078326,25,29657329.1269368,0,19389.5332953728,274,0.000219890703085275,0,1,-7925917.1730632,1569.211,344.547,596.245,697.504,872.491,0,0
"14921",5106240,2012,7403.83598142695,608281.889312652,-4904.70208774228,55703.4819195944,9757,0.00783019558395267,133165.745078326,30,25493244.2822242,1,7627.71862422159,265,0.000212668015757657,0,5,-4164084.84471259,1669.518,100.307,444.854,696.552,797.811,0,0
"14922",5106240,2013,9743.57135659179,602337.245572583,-5944.643740069,50427.6959230473,10207,0.00819132995033359,133165.745078326,91,58644558.8186475,0,-5275.7859965471,450,0.000361134366380926,0,61,33151314.5364233,1411.462,-258.056,-157.749,186.798,438.496,0,0
"14923",5106240,2014,11981.1455276001,590226.972781749,-12110.2727908343,48038.5092517574,10508,0.00843288871540172,133165.745078326,26,10249841.498705,0,-2389.18667128992,301,0.00024155876506813,0,-65,-48394717.3199425,1265.578,-145.884,-403.94,-303.633,40.914,0,0
"14924",5106240,2015,6672.36804935906,586041.329967604,-4185.64281414403,44481.0506914642,10801,0.00866802731395641,133165.745078326,66,37317847.9186298,0,-3557.45856029321,293,0.000235138598554693,0,40,27068006.4199248,1160.663,-104.915,-250.799,-508.855,-408.548,0,0
"14925",5106240,2016,3292.12713554688,587628.145585186,1586.81561758195,73248.3996267517,11074,0.00888711549622751,133165.745078326,11,9554255.3946971,1,28767.3489352875,273,0.000219088182271095,0,-55,-27763592.5239327,1248.988,88.325,-16.5899999999999,-162.474,-420.53,0,0
"14926",5106240,2017,3738.47153207397,587891.748310453,263.602725266828,55357.5442007398,11352,0.0091102162825695,133165.745078326,24,7387688.85645395,0,-17890.8554260119,278,0.000223100786341994,0,13,-2166566.53824315,1257.559,8.57099999999991,96.896,-8.01900000000001,-153.903,0,0
"14927",5106240,2018,4051.61673268433,587313.861853256,-577.886457197135,54198.9371797612,11694,0.00938467840101901,133165.745078326,29,44821252.2957729,0,-1158.60702097859,342,0.000274462118449505,0,5,37433563.439319,1269.227,11.6680000000001,20.239,108.564,3.64900000000011,0,0
