"muni_id","year","garimpo_ha","garimpo_ha_change"
1500602,2016,2294.82,-12.96
1500602,2017,2281.77,-13.0500000000002
1500602,2018,2264.4,-17.3700000000003
1500602,2019,2310.57,46.1700000000001
1500602,2020,2292.3,-18.27
1500602,2021,4438.44,2146.14
1500602,2022,5396.22,957.78
1500701,1985,0,0
1500701,1986,0,0
1500701,1987,0,0
1500701,1988,0,0
1500701,1989,0,0
1500701,1990,0,0
1500701,1991,0,0
1500701,1992,0,0
1500701,1993,0,0
1500701,1994,0,0
1500701,1995,0,0
1500701,1996,0,0
1500701,1997,0,0
1500701,1998,0,0
1500701,1999,0,0
1500701,2000,0,0
1500701,2001,0,0
1500701,2002,0,0
1500701,2003,0,0
1500701,2004,0,0
1500701,2005,0,0
1500701,2006,0,0
1500701,2007,0,0
1500701,2008,0,0
1500701,2009,0,0
1500701,2010,0,0
1500701,2011,0,0
1500701,2012,0,0
1500701,2013,0,0
1500701,2014,0,0
1500701,2015,0,0
1500701,2016,0,0
1500701,2017,0,0
1500701,2018,0,0
1500701,2019,0,0
1500701,2020,0,0
1500701,2021,0,0
1500701,2022,0,0
1500800,1985,0.09,0.09
1500800,1986,0.27,0.18
1500800,1987,0.27,0
1500800,1988,0.36,0.09
1500800,1989,0.36,0
1500800,1990,0.36,0
1500800,1991,0.36,0
1500800,1992,0.36,0
1500800,1993,0.36,0
1500800,1994,0.72,0.36
1500800,1995,0.9,0.18
1500800,1996,0.9,0
1500800,1997,5.85,4.95
1500800,1998,17.37,11.52
1500800,1999,27.27,9.9
1500800,2000,42.48,15.21
1500800,2001,58.68,16.2
1500800,2002,62.64,3.96
1500800,2003,63.81,1.17
1500800,2004,66.15,2.34
1500800,2005,65.43,-0.719999999999999
1500800,2006,66.06,0.629999999999995
1500800,2007,66.33,0.269999999999996
1500800,2008,67.95,1.62
1500800,2009,68.94,0.989999999999995
1500800,2010,66.33,-2.61
1500800,2011,67.41,1.08
1500800,2012,65.43,-1.97999999999999
1500800,2013,64.53,-0.900000000000006
1500800,2014,62.28,-2.25
1500800,2015,63.09,0.810000000000002
1500800,2016,65.97,2.88
1500800,2017,65.07,-0.900000000000006
1500800,2018,64.71,-0.359999999999999
1500800,2019,64.44,-0.269999999999996
1500800,2020,63.81,-0.629999999999995
1500800,2021,63.81,0
1500800,2022,63.81,0
1500859,1985,0,0
1500859,1986,0,0
1500859,1987,0,0
1500859,1988,0,0
1500859,1989,0,0
1500859,1990,0,0
1500859,1991,0,0
1500859,1992,0,0
1500859,1993,0,0
1500859,1994,0,0
1500859,1995,0,0
1500859,1996,0,0
1500859,1997,0,0
1500859,1998,0,0
1500859,1999,0,0
1500859,2000,0,0
1500859,2001,0,0
1500859,2002,0,0
1500859,2003,0,0
1500859,2004,0,0
1500859,2005,0,0
1500859,2006,0,0
1500859,2007,0,0
1500859,2008,0,0
1500859,2009,0,0
1500859,2010,0,0
1500859,2011,0,0
1500859,2012,0,0
1500859,2013,0,0
1500859,2014,0,0
1500859,2015,0,0
1500859,2016,0,0
1500859,2017,0,0
1500859,2018,0,0
1500859,2019,0,0
1500859,2020,0,0
1500859,2021,0,0
1500859,2022,0,0
1500909,1985,0,0
1500909,1986,0,0
1500909,1987,0,0
1500909,1988,0,0
1500909,1989,0,0
1500909,1990,0,0
1500909,1991,0,0
1500909,1992,0,0
1500909,1993,0,0
1500909,1994,0,0
1500909,1995,0,0
1500909,1996,0,0
1500909,1997,0,0
1500909,1998,0,0
1500909,1999,0,0
1500909,2000,0,0
1500909,2001,0,0
1500909,2002,0,0
1500909,2003,0,0
1500909,2004,0,0
1500909,2005,0,0
1500909,2006,0,0
1500909,2007,0,0
1500909,2008,0,0
1500909,2009,0,0
1500909,2010,0,0
1500909,2011,0,0
1500909,2012,0,0
1500909,2013,0,0
1500909,2014,0,0
1500909,2015,0,0
1500909,2016,0,0
1500909,2017,0,0
1500909,2018,0,0
1500909,2019,0,0
1500909,2020,0,0
1500909,2021,0,0
1500909,2022,0,0
1500958,1985,0,0
1500958,1986,0,0
1500958,1987,0,0
1500958,1988,0,0
1500958,1989,0,0
1500958,1990,0,0
1500958,1991,0,0
1500958,1992,0,0
1500958,1993,0,0
1500958,1994,0,0
1500958,1995,0,0
1500958,1996,0,0
1500958,1997,0,0
1500958,1998,0,0
1500958,1999,0,0
1500958,2000,0,0
1500958,2001,0,0
1500958,2002,0,0
1500958,2003,0,0
1500958,2004,0,0
1500958,2005,0,0
1500958,2006,0,0
1500958,2007,0,0
1500958,2008,0,0
1500958,2009,0,0
1500958,2010,0,0
1500958,2011,0,0
1500958,2012,0,0
1500958,2013,0,0
1500958,2014,0,0
1500958,2015,0,0
1500958,2016,0,0
1500958,2017,0,0
1500958,2018,0,0
1500958,2019,0,0
1500958,2020,0,0
1500958,2021,0,0
1500958,2022,0,0
1501006,1985,0,0
1501006,1986,0,0
1501006,1987,0,0
1501006,1988,0,0
1501006,1989,0,0
1501006,1990,0,0
1501006,1991,0,0
1501006,1992,0,0
1501006,1993,0,0
1501006,1994,0,0
1501006,1995,0,0
1501006,1996,0,0
1501006,1997,0,0
1501006,1998,0,0
1501006,1999,0,0
1501006,2000,0,0
1501006,2001,0,0
1501006,2002,0,0
1501006,2003,0,0
1501006,2004,0,0
1501006,2005,0,0
1501006,2006,0,0
1501006,2007,0,0
1501006,2008,0,0
1501006,2009,0,0
1501006,2010,0,0
1501006,2011,0,0
1501006,2012,0,0
1501006,2013,0,0
1501006,2014,0,0
1501006,2015,0,0
1501006,2016,0,0
1501006,2017,0,0
1501006,2018,0,0
1501006,2019,0,0
1501006,2020,0,0
1501006,2021,0,0
1501006,2022,0,0
1501105,1985,0,0
1501105,1986,0,0
1501105,1987,0,0
1501105,1988,0,0
1501105,1989,0,0
1501105,1990,0,0
1501105,1991,0,0
1501105,1992,0,0
1501105,1993,0,0
1501105,1994,0,0
1501105,1995,0,0
1501105,1996,0,0
1501105,1997,0,0
1501105,1998,0,0
1501105,1999,0,0
1501105,2000,0,0
1501105,2001,0,0
1501105,2002,0,0
1501105,2003,0,0
1501105,2004,0,0
1501105,2005,0,0
1501105,2006,0,0
1501105,2007,0,0
1501105,2008,0,0
1501105,2009,0,0
1501105,2010,0,0
1501105,2011,0,0
1501105,2012,0,0
1501105,2013,0,0
1501105,2014,0,0
1501105,2015,0,0
1501105,2016,0,0
1501105,2017,0,0
1501105,2018,0,0
1501105,2019,0,0
1501105,2020,0,0
1501105,2021,0,0
1501105,2022,0,0
1501204,1985,0,0
1501204,1986,0,0
1501204,1987,0,0
1501204,1988,0,0
1501204,1989,0,0
1501204,1990,0,0
1501204,1991,0,0
1501204,1992,0,0
1501204,1993,0,0
1501204,1994,0,0
1501204,1995,0,0
1501204,1996,0,0
1501204,1997,0,0
1501204,1998,0,0
1501204,1999,0,0
1501204,2000,0,0
1501204,2001,0,0
1501204,2002,0,0
1501204,2003,0,0
1501204,2004,0,0
1501204,2005,0,0
1501204,2006,0,0
1501204,2007,0,0
1501204,2008,0,0
1501204,2009,0,0
1501204,2010,0,0
1501204,2011,0,0
1501204,2012,0,0
1501204,2013,0,0
1501204,2014,0,0
1501204,2015,0,0
1501204,2016,0,0
1501204,2017,0,0
1501204,2018,0,0
1501204,2019,0,0
1501204,2020,0,0
1501204,2021,0,0
1501204,2022,0,0
1501253,1985,35.1487058823529,35.1487058823529
1501253,1986,101.168823529412,66.0201176470588
1501253,1987,147.474705882353,46.3058823529412
1501253,1988,189.042352941176,41.5676470588235
1501253,1989,246.465882352941,57.4235294117647
1501253,1990,290.473058823529,44.0071764705882
1501253,1991,266.726470588235,-23.7465882352941
1501253,1992,219.117176470588,-47.609294117647
1501253,1993,180.920117647059,-38.1970588235294
1501253,1994,177.126705882353,-3.79341176470587
1501253,1995,164.985882352941,-12.1408235294118
1501253,1996,153.908823529412,-11.0770588235294
1501253,1997,125.444823529412,-28.464
1501253,1998,90.2558823529412,-35.1889411764706
1501253,1999,44.0495294117647,-46.2063529411765
1501253,2000,39.9296470588235,-4.11988235294118
1501253,2001,32.94,-6.98964705882353
1501253,2002,34.56,1.62
1501253,2003,33.3,-1.26000000000001
1501253,2004,31.4484705882353,-1.8515294117647
1501253,2005,28.2896470588235,-3.15882352941177
1501253,2006,25.1798823529412,-3.10976470588236
1501253,2007,38.4917647058824,13.3118823529412
1501253,2008,48.9991764705882,10.5074117647059
1501253,2009,54.6645882352941,5.66541176470588
1501253,2010,64.4632941176471,9.79870588235295
1501253,2011,68.0082352941177,3.54494117647059
1501253,2012,70.5437647058824,2.5355294117647
1501253,2013,211.222235294118,140.678470588235
1501253,2014,280.353176470588,69.1309411764706
1501253,2015,313.581882352941,33.2287058823529
1501253,2016,334.556470588235,20.9745882352942
1501253,2017,345.646588235294,11.0901176470588
1501253,2018,352.975764705882,7.32917647058821
1501253,2019,365.792470588235,12.816705882353
1501253,2020,430.058117647059,64.2656470588234
1501253,2021,581.798117647059,151.74
1501253,2022,687.350823529412,105.552705882353
1501303,1985,0,0
1501303,1986,0,0
1501303,1987,0,0
1501303,1988,0,0
1501303,1989,0,0
1501303,1990,0,0
1501303,1991,0,0
1501303,1992,0,0
1501303,1993,0,0
1501303,1994,0,0
1501303,1995,0,0
1501303,1996,0,0
1501303,1997,0,0
1501303,1998,0,0
1501303,1999,0,0
1501303,2000,0,0
1501303,2001,0,0
1501303,2002,0,0
1501303,2003,0,0
1501303,2004,0,0
1501303,2005,0,0
1501303,2006,0,0
1501303,2007,0,0
1501303,2008,0,0
1501303,2009,0,0
1501303,2010,0,0
1501303,2011,0,0
1501303,2012,0,0
1501303,2013,0,0
1501303,2014,0,0
1501303,2015,0,0
1501303,2016,0,0
1501303,2017,0,0
1501303,2018,0,0
1501303,2019,0,0
1501303,2020,0,0
1501303,2021,0,0
1501303,2022,0,0
1501402,1985,0,0
1501402,1986,0,0
1501402,1987,0,0
1501402,1988,0,0
1501402,1989,0,0
1501402,1990,0,0
1501402,1991,0,0
1501402,1992,0,0
1501402,1993,0,0
1501402,1994,0,0
1501402,1995,0,0
1501402,1996,0,0
1501402,1997,0,0
1501402,1998,0,0
1501402,1999,0,0
1501402,2000,0,0
1501402,2001,0,0
1501402,2002,0,0
1501402,2003,0,0
1501402,2004,0,0
1501402,2005,0,0
1501402,2006,0,0
1501402,2007,0,0
1501402,2008,0,0
1501402,2009,0,0
1501402,2010,0,0
1501402,2011,0,0
1501402,2012,0,0
1501402,2013,0,0
1501402,2014,0,0
1501402,2015,0,0
1501402,2016,0,0
1501402,2017,0,0
1501402,2018,0,0
1501402,2019,0,0
1501402,2020,0,0
1501402,2021,0,0
1501402,2022,0,0
1501451,1985,0,0
1501451,1986,0,0
1501451,1987,0,0
1501451,1988,0,0
1501451,1989,0,0
1501451,1990,0,0
1501451,1991,0,0
1501451,1992,0,0
1501451,1993,0,0
1501451,1994,0,0
1501451,1995,0,0
1501451,1996,0,0
1501451,1997,0,0
1501451,1998,0,0
1501451,1999,0,0
1501451,2000,0,0
1501451,2001,0,0
1501451,2002,0,0
1501451,2003,0,0
1501451,2004,0,0
1501451,2005,0,0
1501451,2006,0,0
1501451,2007,0,0
1501451,2008,0,0
1501451,2009,0,0
1501451,2010,0,0
1501451,2011,0,0
1501451,2012,0,0
1501451,2013,0,0
1501451,2014,0,0
1501451,2015,0,0
1501451,2016,0,0
1501451,2017,0,0
1501451,2018,0,0
1501451,2019,0,0
1501451,2020,0,0
1501451,2021,0,0
1501451,2022,0,0
1501501,1985,0,0
1501501,1986,0,0
1501501,1987,0,0
1501501,1988,0,0
1501501,1989,0,0
1501501,1990,0,0
1501501,1991,0,0
1501501,1992,0,0
1501501,1993,0,0
1501501,1994,0,0
1501501,1995,0.27,0.27
1501501,1996,0.54,0.27
1501501,1997,0.81,0.27
1501501,1998,0.81,0
1501501,1999,0.81,0
1501501,2000,1.08,0.27
1501501,2001,1.53,0.45
1501501,2002,1.98,0.45
1501501,2003,2.16,0.18
1501501,2004,2.43,0.27
1501501,2005,2.88,0.45
1501501,2006,3.78,0.9
1501501,2007,4.14,0.36
1501501,2008,4.41,0.27
1501501,2009,4.5,0.0899999999999999
1501501,2010,4.23,-0.27
1501501,2011,4.5,0.27
1501501,2012,4.32,-0.18
1501501,2013,4.41,0.0899999999999999
1501501,2014,4.32,-0.0899999999999999
1501501,2015,4.23,-0.0899999999999999
1501501,2016,4.5,0.27
1501501,2017,4.5,0
1501501,2018,4.32,-0.18
1501501,2019,4.5,0.18
1501501,2020,4.41,-0.0899999999999999
1501501,2021,27.18,22.77
1501501,2022,47.7,20.52
1501576,1985,0,0
1501576,1986,0,0
1501576,1987,0,0
1501576,1988,0,0
1501576,1989,0,0
1501576,1990,0,0
1501576,1991,0,0
1501576,1992,0,0
1501576,1993,0,0
1501576,1994,0,0
1501576,1995,0,0
1501576,1996,0,0
1501576,1997,0,0
1501576,1998,0,0
1501576,1999,0,0
1501576,2000,0,0
1501576,2001,0,0
1501576,2002,0,0
1501576,2003,0,0
1501576,2004,0,0
1501576,2005,0,0
1501576,2006,0,0
1501576,2007,0,0
1501576,2008,0,0
1501576,2009,0,0
1501576,2010,0,0
1501576,2011,0,0
1501576,2012,0,0
1501576,2013,0,0
1501576,2014,0,0
1501576,2015,0,0
1501576,2016,0,0
1501576,2017,0,0
1501576,2018,0,0
1501576,2019,0,0
1501576,2020,0,0
1501576,2021,0,0
1501576,2022,0,0
1501600,1985,0,0
1501600,1986,0,0
1501600,1987,0,0
1501600,1988,0,0
1501600,1989,0,0
1501600,1990,0,0
1501600,1991,0,0
1501600,1992,0,0
1501600,1993,0,0
1501600,1994,0,0
1501600,1995,0,0
1501600,1996,0,0
1501600,1997,0,0
1501600,1998,0,0
1501600,1999,0,0
1501600,2000,0,0
1501600,2001,0,0
1501600,2002,0,0
1501600,2003,0,0
1501600,2004,0,0
1501600,2005,0,0
1501600,2006,0,0
1501600,2007,0,0
1501600,2008,0,0
1501600,2009,0,0
1501600,2010,0,0
1501600,2011,0,0
1501600,2012,0,0
1501600,2013,0,0
1501600,2014,0,0
1501600,2015,0,0
1501600,2016,0,0
1501600,2017,0,0
1501600,2018,0,0
1501600,2019,0,0
1501600,2020,0,0
1501600,2021,18.54,18.54
1501600,2022,22.32,3.78
1501709,1985,0,0
1501709,1986,0,0
1501709,1987,0,0
1501709,1988,0,0
1501709,1989,0,0
1501709,1990,0,0
1501709,1991,0,0
1501709,1992,0,0
1501709,1993,0,0
1501709,1994,0,0
1501709,1995,0,0
1501709,1996,0,0
1501709,1997,0,0
1501709,1998,0,0
1501709,1999,0,0
1501709,2000,0,0
1501709,2001,0,0
1501709,2002,0,0
1501709,2003,0,0
1501709,2004,0,0
1501709,2005,0,0
1501709,2006,0,0
1501709,2007,0,0
1501709,2008,0,0
1501709,2009,0,0
1501709,2010,0,0
1501709,2011,0,0
1501709,2012,0,0
1501709,2013,0,0
1501709,2014,0,0
1501709,2015,0,0
1501709,2016,0,0
1501709,2017,0,0
1501709,2018,0,0
1501709,2019,0,0
1501709,2020,0,0
1501709,2021,0,0
1501709,2022,0,0
1501725,1985,0,0
1501725,1986,0,0
1501725,1987,0,0
1501725,1988,0,0
1501725,1989,0,0
1501725,1990,0,0
1501725,1991,0,0
1501725,1992,0,0
1501725,1993,0,0
1501725,1994,0,0
1501725,1995,0,0
1501725,1996,0,0
1501725,1997,0,0
1501725,1998,0,0
1501725,1999,0,0
1501725,2000,0,0
1501725,2001,0,0
1501725,2002,0,0
1501725,2003,0,0
1501725,2004,0,0
1501725,2005,0,0
1501725,2006,0,0
1501725,2007,0,0
1501725,2008,0,0
1501725,2009,0,0
1501725,2010,0,0
1501725,2011,0,0
1501725,2012,0,0
1501725,2013,0,0
1501725,2014,0,0
1501725,2015,0,0
1501725,2016,0,0
1501725,2017,0,0
1501725,2018,0,0
1501725,2019,0,0
1501725,2020,0,0
1501725,2021,0,0
1501725,2022,0,0
1501758,1985,0,0
1501758,1986,0,0
1501758,1987,0,0
1501758,1988,0,0
1501758,1989,0,0
1501758,1990,0,0
1501758,1991,0,0
1501758,1992,0,0
1501758,1993,0,0
1501758,1994,0,0
1501758,1995,0,0
1501758,1996,0,0
1501758,1997,0,0
1501758,1998,0,0
1501758,1999,0,0
1501758,2000,0,0
1501758,2001,0,0
1501758,2002,0,0
1501758,2003,0,0
1501758,2004,0,0
1501758,2005,0,0
1501758,2006,0,0
1501758,2007,0,0
1501758,2008,0,0
1501758,2009,0,0
1501758,2010,0,0
1501758,2011,0,0
1501758,2012,0,0
1501758,2013,0,0
1501758,2014,0,0
1501758,2015,0,0
1501758,2016,0,0
1501758,2017,0,0
1501758,2018,0,0
1501758,2019,0,0
1501758,2020,0,0
1501758,2021,0,0
1501758,2022,0,0
1501782,1985,0,0
1501782,1986,0,0
1501782,1987,0,0
1501782,1988,0,0
1501782,1989,0,0
1501782,1990,0,0
1501782,1991,0,0
1501782,1992,0,0
1501782,1993,0,0
1501782,1994,0,0
1501782,1995,0,0
1501782,1996,0,0
1501782,1997,0,0
1501782,1998,0,0
1501782,1999,0,0
1501782,2000,0,0
1501782,2001,0,0
1501782,2002,0,0
1501782,2003,0,0
1501782,2004,0,0
1501782,2005,0,0
1501782,2006,0,0
1501782,2007,0,0
1501782,2008,0,0
1501782,2009,0,0
1501782,2010,0,0
1501782,2011,0,0
1501782,2012,0,0
1501782,2013,0,0
1501782,2014,0,0
1501782,2015,0,0
1501782,2016,0,0
1501782,2017,0,0
1501782,2018,0,0
1501782,2019,0,0
1501782,2020,0,0
1501782,2021,0,0
1501782,2022,0,0
1501808,1985,0,0
1501808,1986,0,0
1501808,1987,0,0
1501808,1988,0,0
1501808,1989,0,0
1501808,1990,0,0
1501808,1991,0,0
1501808,1992,0,0
1501808,1993,0,0
1501808,1994,0,0
1501808,1995,0,0
1501808,1996,0,0
1501808,1997,0,0
1501808,1998,0,0
1501808,1999,0,0
1501808,2000,0,0
1501808,2001,0,0
1501808,2002,0,0
1501808,2003,0,0
1501808,2004,0,0
1501808,2005,0,0
1501808,2006,0,0
1501808,2007,0,0
1501808,2008,0,0
1501808,2009,0,0
1501808,2010,0,0
1501808,2011,0,0
1501808,2012,0,0
1501808,2013,0,0
1501808,2014,0,0
1501808,2015,0,0
1501808,2016,0,0
1501808,2017,0,0
1501808,2018,0,0
1501808,2019,0,0
1501808,2020,0,0
1501808,2021,0,0
1501808,2022,0,0
1501907,1985,0,0
1501907,1986,0,0
1501907,1987,0,0
1501907,1988,0,0
1501907,1989,0,0
1501907,1990,0,0
1501907,1991,0,0
1501907,1992,0,0
1501907,1993,0,0
1501907,1994,0,0
1501907,1995,0,0
1501907,1996,0,0
1501907,1997,0,0
1501907,1998,0,0
1501907,1999,0,0
1501907,2000,0,0
1501907,2001,0,0
1501907,2002,0,0
1501907,2003,0,0
1501907,2004,0,0
1501907,2005,0,0
1501907,2006,0,0
1501907,2007,0,0
1501907,2008,0,0
1501907,2009,0,0
1501907,2010,0,0
1501907,2011,0,0
1501907,2012,0,0
1501907,2013,0,0
1501907,2014,0,0
1501907,2015,0,0
1501907,2016,0,0
1501907,2017,0,0
1501907,2018,0,0
1501907,2019,0,0
1501907,2020,0,0
1501907,2021,0,0
1501907,2022,0,0
1501956,1985,36.99,36.99
1501956,1986,36.99,0
1501956,1987,36.99,0
1501956,1988,69.66,32.67
1501956,1989,82.17,12.51
1501956,1990,82.17,0
1501956,1991,82.17,0
1501956,1992,82.17,0
1501956,1993,82.17,0
1501956,1994,82.17,0
1501956,1995,82.17,0
1501956,1996,82.17,0
1501956,1997,82.17,0
1501956,1998,82.17,0
1501956,1999,71.28,-10.89
1501956,2000,71.19,-0.0900000000000034
1501956,2001,71.19,0
1501956,2002,71.1,-0.0900000000000034
1501956,2003,71.1,0
1501956,2004,71.1,0
1501956,2005,71.28,0.180000000000007
1501956,2006,71.28,0
1501956,2007,71.73,0.450000000000003
1501956,2008,72.27,0.539999999999992
1501956,2009,72.99,0.719999999999999
1501956,2010,73.98,0.990000000000009
1501956,2011,74.07,0.0899999999999892
1501956,2012,74.7,0.63000000000001
1501956,2013,74.43,-0.269999999999996
1501956,2014,84.24,9.80999999999999
1501956,2015,117.72,33.48
1501956,2016,200.88,83.16
1501956,2017,246.06,45.18
1501956,2018,319.41,73.35
1501956,2019,560.07,240.66
1501956,2020,576.9,16.8299999999999
1501956,2021,908.64,331.74
1501956,2022,1992.69,1084.05
1502004,1985,0,0
1502004,1986,0,0
1502004,1987,0,0
1502004,1988,0,0
1502004,1989,0,0
1502004,1990,0,0
1502004,1991,0,0
1502004,1992,0,0
1502004,1993,0,0
1502004,1994,0,0
1502004,1995,0,0
1502004,1996,0,0
1502004,1997,0,0
1502004,1998,0,0
1502004,1999,0,0
1502004,2000,0,0
1502004,2001,0,0
1502004,2002,0,0
1502004,2003,0,0
1502004,2004,0,0
1502004,2005,0,0
1502004,2006,0,0
1502004,2007,0,0
1502004,2008,0,0
1502004,2009,0,0
1502004,2010,0,0
1502004,2011,0,0
1502004,2012,0,0
1502004,2013,0,0
1502004,2014,0,0
1502004,2015,0,0
1502004,2016,0,0
1502004,2017,0,0
1502004,2018,0,0
1502004,2019,0,0
1502004,2020,0,0
1502004,2021,0,0
1502004,2022,0,0
1502103,1985,0,0
1502103,1986,0,0
1502103,1987,0,0
1502103,1988,0,0
1502103,1989,0,0
1502103,1990,0,0
1502103,1991,0,0
1502103,1992,0,0
1502103,1993,0,0
1502103,1994,0,0
1502103,1995,0,0
1502103,1996,0,0
1502103,1997,0,0
1502103,1998,0,0
1502103,1999,0,0
1502103,2000,0,0
1502103,2001,0,0
1502103,2002,0,0
1502103,2003,0,0
1502103,2004,0,0
1502103,2005,0,0
1502103,2006,0,0
1502103,2007,0,0
1502103,2008,0,0
1502103,2009,0,0
1502103,2010,0,0
1502103,2011,0,0
1502103,2012,0,0
1502103,2013,0,0
1502103,2014,0,0
1502103,2015,0,0
1502103,2016,0,0
1502103,2017,0,0
1502103,2018,0,0
1502103,2019,0,0
1502103,2020,0,0
1502103,2021,0,0
1502103,2022,0,0
1502152,1985,5.49,5.49
1502152,1986,9.45,3.96
1502152,1987,21.51,12.06
1502152,1988,34.74,13.23
1502152,1989,44.73,9.98999999999999
1502152,1990,53.55,8.82
1502152,1991,55.62,2.07
1502152,1992,54.36,-1.26
1502152,1993,52.29,-2.07
1502152,1994,53.28,0.990000000000002
1502152,1995,53.46,0.18
1502152,1996,54.54,1.08
1502152,1997,55.35,0.810000000000002
1502152,1998,54.9,-0.450000000000003
1502152,1999,54.81,-0.0899999999999963
1502152,2000,56.43,1.62
1502152,2001,56.43,0
1502152,2002,55.8,-0.630000000000003
1502152,2003,56.52,0.720000000000006
1502152,2004,56.88,0.359999999999999
1502152,2005,56.97,0.0899999999999963
1502152,2006,57.15,0.18
1502152,2007,56.79,-0.359999999999999
1502152,2008,56.88,0.0900000000000034
1502152,2009,56.61,-0.270000000000003
1502152,2010,56.52,-0.0899999999999963
1502152,2011,58.05,1.52999999999999
1502152,2012,62.0548235294118,4.00482352941176
1502152,2013,79.0556470588235,17.0008235294118
1502152,2014,91.7682352941176,12.7125882352941
1502152,2015,110.015647058824,18.2474117647059
1502152,2016,125.788235294118,15.7725882352941
1502152,2017,130.738235294118,4.94999999999999
1502152,2018,135.958235294118,5.22
1502152,2019,140.818235294118,4.86000000000001
1502152,2020,142.798235294118,1.97999999999999
1502152,2021,253.138235294118,110.34
1502152,2022,373.044,119.905764705882
1502202,1985,0,0
1502202,1986,0,0
1502202,1987,0,0
1502202,1988,0,0
1502202,1989,0,0
1502202,1990,0,0
1502202,1991,0,0
1502202,1992,0,0
1502202,1993,0,0
1502202,1994,0,0
1502202,1995,0,0
1502202,1996,0,0
1502202,1997,0,0
1502202,1998,0,0
1502202,1999,0,0
1502202,2000,0,0
1502202,2001,0,0
1502202,2002,0,0
1502202,2003,0,0
1502202,2004,0,0
1502202,2005,0,0
1502202,2006,0,0
1502202,2007,0,0
1502202,2008,0,0
1502202,2009,0,0
1502202,2010,0,0
1502202,2011,0,0
1502202,2012,0,0
1502202,2013,0,0
1502202,2014,0,0
1502202,2015,0,0
1502202,2016,0,0
1502202,2017,0,0
1502202,2018,0,0
1502202,2019,0,0
1502202,2020,0,0
1502202,2021,0,0
1502202,2022,0,0
1502301,1985,0.09,0.09
1502301,1986,0.09,0
1502301,1987,0.09,0
1502301,1988,0.36,0.27
1502301,1989,0.45,0.09
1502301,1990,0.54,0.09
1502301,1991,0.9,0.36
1502301,1992,0.9,0
1502301,1993,0.9,0
1502301,1994,0.9,0
1502301,1995,0.9,0
1502301,1996,0.9,0
1502301,1997,0.9,0
1502301,1998,0.9,0
1502301,1999,0.9,0
1502301,2000,0.99,0.09
1502301,2001,0.99,0
1502301,2002,0.99,0
1502301,2003,1.71,0.72
1502301,2004,1.89,0.18
1502301,2005,2.61,0.72
1502301,2006,3.24,0.63
1502301,2007,4.23,0.989999999999999
1502301,2008,5.16705882352941,0.937058823529412
1502301,2009,5.70705882352941,0.54
1502301,2010,8.31705882352941,2.61
1502301,2011,8.40705882352941,0.0899999999999999
1502301,2012,8.58705882352941,0.18
1502301,2013,12.0776470588235,3.49058823529412
1502301,2014,21.9674117647059,9.88976470588235
1502301,2015,36.0074117647059,14.04
1502301,2016,49.9447058823529,13.9372941176471
1502301,2017,58.1332941176471,8.18858823529413
1502301,2018,62.3604705882353,4.22717647058823
1502301,2019,69.8844705882353,7.52400000000001
1502301,2020,73.0708235294118,3.18635294117647
1502301,2021,136.909764705882,63.8389411764706
1502301,2022,192.778941176471,55.8691764705882
1502400,1985,0,0
1502400,1986,0,0
1502400,1987,0,0
1502400,1988,0,0
1502400,1989,0,0
1502400,1990,2.30082352941176,2.30082352941176
1502400,1991,11.6777647058823,9.37694117647058
1502400,1992,22.5744705882353,10.8967058823529
1502400,1993,26.2101176470588,3.63564705882353
1502400,1994,33.1641176470588,6.954
1502400,1995,41.9234117647059,8.75929411764706
1502400,1996,51.9847058823529,10.0612941176471
1502400,1997,60.8068235294118,8.82211764705882
1502400,1998,62.7610588235294,1.95423529411765
1502400,1999,63.0183529411765,0.257294117647056
1502400,2000,60.8057647058823,-2.21258823529413
1502400,2001,60.3402352941176,-0.465529411764692
1502400,2002,69.1376470588235,8.79741176470587
1502400,2003,64.722,-4.41564705882352
1502400,2004,71.9777647058824,7.25576470588236
1502400,2005,72.6476470588235,0.669882352941173
1502400,2006,79.2370588235294,6.58941176470589
1502400,2007,79.9115294117647,0.674470588235295
1502400,2008,79.5744705882353,-0.337058823529418
1502400,2009,81.2121176470588,1.63764705882353
1502400,2010,81.4863529411765,0.274235294117659
1502400,2011,86.4741176470588,4.98776470588236
1502400,2012,85.3563529411765,-1.11776470588235
1502400,2013,85.2589411764706,-0.0974117647058961
1502400,2014,85.7989411764706,0.540000000000006
1502400,2015,86.9424705882353,1.1435294117647
1502400,2016,87.4041176470588,0.46164705882353
1502400,2017,90.5703529411765,3.16623529411763
1502400,2018,87.4369411764706,-3.13341176470585
1502400,2019,87.3741176470588,-0.0628235294117729
1502400,2020,90.0741176470588,2.69999999999999
1502400,2021,109.997294117647,19.9231764705882
1502400,2022,180.502941176471,70.5056470588235
1502509,1985,0,0
1502509,1986,0,0
1502509,1987,0,0
1502509,1988,0,0
1502509,1989,0,0
1502509,1990,0,0
1502509,1991,0,0
1502509,1992,0,0
1502509,1993,0,0
1502509,1994,0,0
1502509,1995,0,0
1502509,1996,0,0
1502509,1997,0,0
1502509,1998,0,0
1502509,1999,0,0
1502509,2000,0,0
1502509,2001,0,0
1502509,2002,0,0
1502509,2003,0,0
1502509,2004,0,0
1502509,2005,0,0
1502509,2006,0,0
1502509,2007,0,0
1502509,2008,0,0
1502509,2009,0,0
1502509,2010,0,0
